"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"203","Mayoría de los pacientes (86 %) con #MDS son más de 60 años y menos de 10% de los pacientes son menor de 50… https://t.co/DXMrwMoNUM",FALSE,3,NA,2016-10-10 13:10:05,TRUE,NA,"785467437672230913",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LinfomasAr",3,FALSE,FALSE,NA,NA
"204","Missyou both.<ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #MDS <ed><U+00A0><U+00BD><ed><U+00B2><U+009C> smileymyles https://t.co/OHKtBVwSN2",FALSE,0,NA,2016-10-10 13:06:15,FALSE,NA,"785466473259163648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fatmasc93",0,FALSE,FALSE,NA,NA
"205","Hiring Now: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/emYizSwSG4 #MDS",FALSE,0,NA,2016-10-10 12:01:19,FALSE,NA,"785450132078755840",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"206","Don<U+0092>t miss the FREE webinar coming in October! Treatment-related Adverse Effects in #MDS w/ Dr. Amy DeZern https://t.co/1xRKvsMkEB",FALSE,0,NA,2016-10-10 10:01:33,FALSE,NA,"785419991952855040",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MediComOncology",0,FALSE,FALSE,NA,NA
"207","Nos Super-héros !
Disponible ici &gt;&gt; https://t.co/LirtX2CMKt

#mds #chien #batman #superman #superheros… https://t.co/WmeDUsRKjs",FALSE,1,NA,2016-10-10 08:27:38,TRUE,NA,"785396357343350784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",0,FALSE,FALSE,NA,NA
"208","15 days 2 go until #MDS World Awareness Day &amp; #heretohelpmds campaign launch #mdsalliance #myelodysplasia… https://t.co/MYeWxokyWk",FALSE,1,NA,2016-10-10 08:10:46,TRUE,NA,"785392112003055616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeretoHelpMDS",1,FALSE,FALSE,NA,NA
"209","Colliers en cuir - Fabrication artisanale
 Disponible &gt;&gt; https://t.co/X0Fu04E7AD 

 #mds #mydoggystore #chien #cuir… https://t.co/G99F1QKVP2",FALSE,0,NA,2016-10-10 07:43:35,TRUE,NA,"785385271751745536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",0,FALSE,FALSE,NA,NA
"210","Omo! <U+AC10><U+C0AC><U+D569><U+B2C8><U+B2E4> @BOGUMM, #MDS staff for choosing Cebu, Philippines for vacation. @jhovzrock pls get me here in Mla. now! https://t.co/20bxQAtxyq",FALSE,1,NA,2016-10-10 07:37:53,FALSE,NA,"785383839703064576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CharmieEndita",0,FALSE,FALSE,NA,NA
"211","Six months today until the start of the 2017 @marathonDsables. #MdS #Sahara",FALSE,2,NA,2016-10-10 07:35:18,FALSE,NA,"785383190450012160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamAcworth",0,FALSE,FALSE,NA,NA
"212","Colliers en cuir véritable - Fabrication artisanale
Disponible ici &gt;&gt; https://t.co/X0Fu04E7AD

 #mds  #mydoggystore… https://t.co/IHnGYV2JR1",FALSE,1,NA,2016-10-10 06:55:27,TRUE,NA,"785373159113551872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",0,FALSE,FALSE,NA,NA
"213","RT @selenaitzeldrew: #SOMOS #MIA #MDS #youtube #ABURRIDA https://t.co/2LOLsEz7M6",FALSE,0,NA,2016-10-10 05:57:55,FALSE,NA,"785358679600017409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","selenaitzeldrew",1,TRUE,FALSE,NA,NA
"214","RT @Maine_et_Loire: #SOLIDARITÉS49
Un atelier bébés est organisé le 11/10 à la #MDS des #Mauges.
Inscription gratuite au 02 41 49 76 10 #Ch…",FALSE,0,NA,2016-10-10 05:35:26,FALSE,NA,"785353024046858240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MFAM_PEF",1,TRUE,FALSE,NA,NA
"215","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/7zsK5d34qj",FALSE,0,NA,2016-10-10 01:17:12,FALSE,NA,"785288035021697025",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"216","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/ItdVaJGcfw",FALSE,0,NA,2016-10-10 01:17:08,FALSE,NA,"785288019808890882",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"217","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/vyuaAHfX46",FALSE,0,NA,2016-10-10 01:08:57,FALSE,NA,"785285959558373376",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"218","#misterdarsey #misterdarseyshow #mds #update https://t.co/DV7fdxs5zi",FALSE,1,NA,2016-10-10 00:20:44,FALSE,NA,"785273827592896512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MISTER_DARSEY",0,FALSE,FALSE,NA,NA
"219","RT @LinfomasAr: @HeretoHelpMDS campaña video que pronto será revelado #20days2go #campaign #MDS #MDSalliance #diseaseawareness https://t.co…",FALSE,0,NA,2016-10-09 23:57:00,FALSE,NA,"785267855071870976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","haydee2003",1,TRUE,FALSE,NA,NA
"220","Ele Pediu Pra Minha Mãe kk <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>
#Mds",FALSE,0,NA,2016-10-09 23:24:11,FALSE,NA,"785259593395900416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoetForNow",0,FALSE,FALSE,NA,NA
"221","@wfc2 no home match, but we look forward to supporting you from afar as you smash #SwopeParkRangers to the tune of 6-0...or 6-1! #MDS #VWFC",FALSE,2,"wfc2",2016-10-09 22:48:50,FALSE,NA,"785250699101691905","1373310422","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CurvaCollective",0,FALSE,FALSE,NA,NA
"222","Accepting Applications: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/YW8RSlpKeO #MDS",FALSE,0,NA,2016-10-09 19:37:36,FALSE,NA,"785202574563639296",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"223","#Eliana dizendo que o vídeo do @mcgui_oficial é famoso #mds 50kk a #5H consegue em um dia no ar",FALSE,0,NA,2016-10-09 19:06:05,FALSE,NA,"785194639980687360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eu_sofinatico",0,FALSE,FALSE,NA,NA
"224","RT @NanySilvaw: No meu twitter só da vc @AtilaVieira2 
#Mds",FALSE,0,NA,2016-10-09 17:20:06,FALSE,NA,"785167968980303872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtilaVieira2",1,TRUE,FALSE,NA,NA
"225","No meu twitter só da vc @AtilaVieira2 
#Mds",FALSE,1,NA,2016-10-09 17:15:46,FALSE,NA,"785166881363783681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanySilvaw",1,FALSE,FALSE,NA,NA
"226","I'm hiring: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/QWk29IW3Wl #MDS",FALSE,0,NA,2016-10-09 16:21:36,FALSE,NA,"785153247325593600",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"227","Good night homies &lt;3

#kidz #bikertoyz #helmets #agv #lazer #shark #ozone #rocc #mds #nolan #hjc #motoshop... https://t.co/TSmlchc79R",FALSE,1,NA,2016-10-09 16:18:04,FALSE,NA,"785152359324278784",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BikerToyz",0,FALSE,FALSE,NA,NA
"228","Apply Today: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/InuukMB4jZ #MDS",FALSE,0,NA,2016-10-09 15:43:21,FALSE,NA,"785143621616017409",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"229","#IPhone7eMetropolitana <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B3><U+00B1><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> a rádio mais top de todos os tempos .. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AC><U+2764><U+FE0F>#Love #Like #Lucky #Mds",FALSE,0,NA,2016-10-09 14:38:28,FALSE,NA,"785127293320658945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NupDz",0,FALSE,FALSE,NA,NA
"230","#MDs",FALSE,0,NA,2016-10-09 14:21:40,FALSE,NA,"785123067626450944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamieKittyBoy",0,FALSE,FALSE,NA,NA
"231","Desayuno en #MardelSur <U+2600><U+2600> #findelargo #MdS #díasoleado #amigos… https://t.co/Vw4csxM21j",FALSE,0,NA,2016-10-09 13:56:17,FALSE,NA,"785116678149419008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","YoureSoFunny_",0,FALSE,FALSE,NA,NA
"232","Bom dia ...
Pra vc q abre o twitter e ver merda :)
#Mds",FALSE,1,NA,2016-10-09 13:23:54,FALSE,NA,"785108530223349761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanySilvaw",0,FALSE,FALSE,NA,NA
"233","I'm hiring - MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/GN2qxzaXv1 #MDS",FALSE,0,NA,2016-10-09 11:41:52,FALSE,NA,"785082853004550145",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"234","Do you have #MDS or care for someone that does? Then download our booklet https://t.co/pB3ZSgFXMZ",FALSE,0,NA,2016-10-09 10:06:58,FALSE,NA,"785058970507571201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HelpforMDS",0,FALSE,FALSE,NA,NA
"235","#SOLIDARITÉS49
Un atelier bébés est organisé le 11/10 à la #MDS des #Mauges.
Inscription gratuite au 02 41 49 76 10… https://t.co/WHMsSoLqAX",FALSE,1,NA,2016-10-09 10:06:06,TRUE,NA,"785058748733673476",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Maine_et_Loire",1,FALSE,FALSE,NA,NA
"236","Noche perfecta #MDS <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> https://t.co/bVMenBbJN9",FALSE,0,NA,2016-10-09 09:33:35,FALSE,NA,"785050565612933120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Etsuko_Akemi1",0,FALSE,FALSE,NA,NA
"237","Collection Doggy'Doux
Disponible ici &gt;&gt; https://t.co/BON1ihrKez

#mds #chien #polaire #doggydoux #mydoggystore https://t.co/ovr1NcVo96",FALSE,0,NA,2016-10-09 09:27:34,FALSE,NA,"785049052962496512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyDoggyStore_FR",0,FALSE,FALSE,NA,NA
"238","There's a whole new section on #MDS #clinicaltrials on our NEW wedsite https://t.co/ef8ghwiQRj",FALSE,0,NA,2016-10-09 09:25:49,FALSE,NA,"785048614657744896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HelpforMDS",1,FALSE,FALSE,NA,NA
"239","I'll be #running the #CabbagePatch10 on Oct 16th to help raise awareness and funds for #MDS https://t.co/NFwS4yW6yV",FALSE,0,NA,2016-10-09 09:15:03,FALSE,NA,"785045904294285312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HelpforMDS",0,FALSE,FALSE,NA,NA
"240","Bora Dormir Né<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
#Mds",FALSE,1,NA,2016-10-09 07:10:46,FALSE,NA,"785014628556349440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diegobe1234",0,FALSE,FALSE,NA,NA
"241","#MDS #StupidIsForever https://t.co/lRdkxDwUuN",FALSE,2,NA,2016-10-09 06:28:19,FALSE,NA,"785003942954401792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chicfon",0,FALSE,FALSE,NA,NA
"242","Miss you #MDS hihi. <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2016-10-09 05:16:27,FALSE,NA,"784985858172592128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinMartnXD",0,FALSE,FALSE,NA,NA
"243","MANOUUUU <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2728><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #MDS @ Caen, France https://t.co/UhlFEtfdbN",FALSE,1,NA,2016-10-09 02:34:54,FALSE,NA,"784945200556675072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlexisSuzn",0,FALSE,FALSE,"-0.3694","49.1831"
"244","Watching the story of my ideal woman! Iron lady of Asia! #MDS",FALSE,0,NA,2016-10-09 00:49:40,FALSE,NA,"784918720376283136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frechiefaith",0,FALSE,FALSE,NA,NA
"245","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/Z2dkHiFpGd",FALSE,0,NA,2016-10-09 00:35:28,FALSE,NA,"784915148024586242",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"246","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/GEFI4XRPal",FALSE,0,NA,2016-10-09 00:35:27,FALSE,NA,"784915143536685057",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"247","&lt;3 #Mds #Sábados! https://t.co/cTEx6hkoSk",FALSE,0,NA,2016-10-09 00:27:31,FALSE,NA,"784913143457783808",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","masdeportesalud",0,FALSE,FALSE,NA,NA
"248","Now Playing <ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B4><U+00AA> Fighting Crime 2 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #DU30 #Bato #MDS https://t.co/eGSpRFWFYk",FALSE,0,NA,2016-10-09 00:23:08,FALSE,NA,"784912041702076420",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaaan4321",0,FALSE,FALSE,NA,NA
"249","#RDs, #MDs &amp; other health pros: Want to get your work published? #Mediacoaching is here! https://t.co/z3Y8enHVrF https://t.co/H8NhlgABvj",FALSE,1,NA,2016-10-08 22:30:46,FALSE,NA,"784883765449490432",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","AmyGorin",0,FALSE,FALSE,NA,NA
"250","RT @BlackburnRuth: The #profit of #science when ""experts"" get paid directly or as is the case with #MDs , by commission; ""opinions"" become…",FALSE,0,NA,2016-10-08 22:19:54,FALSE,NA,"784881031031689216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","star2000dancer",1,TRUE,FALSE,NA,NA
"251","Broken Ships (or How to Explain #leukemia to 3 y.o.) https://t.co/7aY4mCvpIC… @HematonNL #mds #all #blood #Cancer #Riordan #poetry #health",FALSE,0,NA,2016-10-08 21:20:44,FALSE,NA,"784866138522017792",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NatchaiLeenders",0,FALSE,FALSE,NA,NA
"252","The #profit of #science when ""experts"" get paid directly or as is the case with #MDs , by commission; ""opinions"" be… https://t.co/S8HDRUuIFf",FALSE,1,NA,2016-10-08 21:00:44,TRUE,NA,"784861106204348416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlackburnRuth",1,FALSE,FALSE,NA,NA
"253","#MDS <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> lo petamos así si https://t.co/lbagDZBFGF",FALSE,0,NA,2016-10-08 20:15:58,FALSE,NA,"784849842602291201",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Etsuko_Akemi1",0,FALSE,FALSE,NA,NA
"254","Chegou a época do ano que tenho pena de quem trabalha em loja de departamento: música infantil o dia inteiro #mds",FALSE,0,NA,2016-10-08 18:55:42,FALSE,NA,"784829640208711682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Debora_Fischer",0,FALSE,FALSE,NA,NA
"255","#Stoichkov la storia del MARESCIALLO BULGARO...
#Bulgaria #pallonedoro #genio #Barca #football #Usa94 #WorldCup… https://t.co/XpKZ2MTkyN",FALSE,0,NA,2016-10-08 18:48:08,TRUE,NA,"784827738771316736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MomentidiSport",0,FALSE,FALSE,NA,NA
"256","Hoy me siento famosa #MDS <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/KFLI6ewaT5",FALSE,0,NA,2016-10-08 17:49:23,FALSE,NA,"784812953652514816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Etsuko_Akemi1",0,FALSE,FALSE,NA,NA
"257","Watching the mmk!! #MDS",FALSE,0,NA,2016-10-08 17:34:04,FALSE,NA,"784809098625716224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frechiefaith",0,FALSE,FALSE,NA,NA
"258","Job Opportunity -  MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/f43rLVSHMe #MDS",FALSE,0,NA,2016-10-08 16:49:33,FALSE,NA,"784797892255055873",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"259","Happy Birthday Walter!!! #happybirthday #mds #esc #usmnt #rich #nyc #thuglife https://t.co/EG5ka0lk7u",FALSE,0,NA,2016-10-08 16:15:51,FALSE,NA,"784789415365402624",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MetroHooligan",0,FALSE,FALSE,NA,NA
"260","Job Opportunity: MDS Coordinator with a Subacute/Skilled Nursing Facility . Are you a fit? in Brooklyn, NY https://t.co/Y8fBDmyqCU #MDS",FALSE,0,NA,2016-10-08 15:57:05,FALSE,NA,"784784688988717056",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"261","@tatiannycardos2 tbm seu prato é uma montanha de comida #MDS",FALSE,1,"tatiannycardos2",2016-10-08 15:26:14,FALSE,"782193690777452544","784776926175125504","2182815637","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fefehenrique236",0,FALSE,FALSE,NA,NA
"262","Check out this job: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/2qnIq8q1p7 #MDS",FALSE,0,NA,2016-10-08 14:35:00,FALSE,NA,"784764033744433152",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"263","RT @rjlgumban: ""Bachelor's degree ka ba? Kasi tapos na ako sa'yo."" This joke from #MDS. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-10-08 14:10:39,FALSE,NA,"784757904305852416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shazerbarino",1,TRUE,FALSE,NA,NA
"264","Pinaka magaling na babaeng politician, Legend <ed><U+00AE><U+00B8><ed><U+00BC><U+00A7><ed><U+00AE><U+00B8><ed><U+00BC><U+00A7><ed><U+00AE><U+00B8><ed><U+00BC><U+00A7>... #TheBest #MDS — watching MMK (The Official)",FALSE,0,NA,2016-10-08 14:09:45,FALSE,NA,"784757678019080192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JakYacat",0,FALSE,FALSE,NA,NA
"265","Isang pakiramdam na naramdaman mo na kahit sa katiting na oras ay iyong nilaan para sa panandaliang kasiyahan. #MDS",FALSE,0,NA,2016-10-08 14:04:26,FALSE,NA,"784756339914395649",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iamkenlyheywood",0,FALSE,FALSE,NA,NA
"266","1st Patient Enrolled in Phase 2 Clinical Trial of SY-1425 Genomically Defined Patients w #AML or #MDS https://t.co/6kdIUxbKeh @SyrosPharma",FALSE,2,NA,2016-10-08 14:00:04,FALSE,NA,"784755242156122116",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MDSFoundation",0,FALSE,FALSE,NA,NA
"267","Thank you so much #MDS",FALSE,0,NA,2016-10-08 13:59:19,FALSE,NA,"784755053127020544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rabagogeorgina",0,FALSE,FALSE,NA,NA
"268","Sobrang sayang <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> #MDS",FALSE,0,NA,2016-10-08 13:58:14,FALSE,NA,"784754779893313536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rabagogeorgina",0,FALSE,FALSE,NA,NA
"269","Hindi kailangan mataas ang grades. Basta pasado okay na! Salute #MDS #MMKSenatorMiriam",FALSE,0,NA,2016-10-08 13:56:27,FALSE,NA,"784754334118453248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brdgttG",0,FALSE,FALSE,NA,NA
"270","Bachelor Degree kb? Kasi tapos na ko sayo! <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> #MDS",FALSE,0,NA,2016-10-08 13:55:45,FALSE,NA,"784754157479571456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manicmondayyy",0,FALSE,FALSE,NA,NA
"271","Summer ka ba?
-Wala ka kasing class. #MDS",FALSE,0,NA,2016-10-08 13:55:44,FALSE,NA,"784754151058124800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iambiancaaaaaa",0,FALSE,FALSE,NA,NA
"272","""Bachelor's degree ka ba? Kasi tapos na ako sa'yo."" This joke from #MDS. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-10-08 13:55:39,FALSE,NA,"784754129142820865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rjlgumban",1,FALSE,FALSE,NA,NA
"273","""Puno"" -MMK #MDS",FALSE,0,NA,2016-10-08 13:54:44,FALSE,NA,"784753899500515329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adeneenx",0,FALSE,FALSE,NA,NA
"274","<U+2764><U+2764> #MDS <U+2764><U+2764> https://t.co/kRrbd3aTdv",FALSE,0,NA,2016-10-08 13:50:36,FALSE,NA,"784752860437307392",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ashty_klare16",0,FALSE,FALSE,NA,NA
"275","Galing talaga nya <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #MDS",FALSE,0,NA,2016-10-08 13:45:36,FALSE,NA,"784751603127508997",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AiraVlsqzReid",0,FALSE,FALSE,NA,NA
"276","Watching it again. @senmiriam 's story on MMK. <ed><U+00A0><U+00BD><ed><U+00B2><U+009F><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>
#MMKSenatorMiriam
#IronLadyOfAsia
#MDS",FALSE,0,NA,2016-10-08 13:44:33,FALSE,NA,"784751339427344384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yannaxxii",0,FALSE,FALSE,NA,NA
"277","My President. The Warrior. The Superwoman. She will forever live in the hearts of the hopefuls like me. #MDS",FALSE,0,NA,2016-10-08 13:38:05,FALSE,NA,"784749710514860032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0iamERICA0",0,FALSE,FALSE,NA,NA
"278","#MMK #MDS <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,NA,2016-10-08 13:34:40,FALSE,NA,"784748849038450689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeppoyy0219",0,FALSE,FALSE,NA,NA
